hpo_id,english,candidate,reference,simple,sacrebleu,`ter`,semsim
HP:0005303,Aortic arch calcification,calcificación del arco aórtico,Calcificación del arco aórtico,0,100.0,100.0,100.0
HP:0031305,Tibial arterial calcification,calcificación arterial tibial,Calcificación arterial tibial,0,100.0,100.0,100.0
HP:0031311,Middle cerebral artery calcification,calcificación de la arteria cerebral media,Calcificación de la arteria cerebral media,0,100.0,100.0,100.0
HP:0005422,Absence of CD8-positive T cells,Ausencia de células T CD8 positivas,Ausencia de células T CD8 +,0,76.0,83.3,96.1
HP:0020112,Increased proportion of CD4+CD25+ regulatory T cells,proporción aumentada de células T reguladoras CD4 + CD25 +,Proporción elevada de células T reguladoras CD4 + CD25 +,0,78.3,90.0,99.1
HP:0020113,Decreased proportion of CD4+CD25+ regulatory T cells,Disminución de la proporción de células T reguladoras CD4+CD25+,Proporción reducida de células T reguladoras CD4 + CD25 +,0,63.2,66.7,99.0
HP:0025624,Reduced proportion of CD4+ effector memory T cells,Disminución de la proporción de células T efectoras de memoria CD4+,Proporción disminuida de células T efectoras de memoria CD4 +,0,63.2,66.7,99.6
HP:0025625,Elevated proportion of CD4+ effector memory T cells,Proporción elevada de células T efectoras de memoria CD4+,Proporción elevada de células T con memoria efectora CD4 +,0,46.7,70.0,98.5
HP:0032218,Decreased proportion of CD4-positive T cells,Disminución de la proporción de células T CD4 positivas,Disminución de la proporción de células T CD4,0,86.3,88.9,97.1
HP:0032219,Increased proportion of CD4-positive T cells,Aumento de la proporción de células T CD4 positivas,Aumento de la proporción de células T CD4,0,86.3,88.9,97.1
HP:0410373,Abnormal proportion of naive CD4 T cells,proporción anormal de células T CD4 virgen,Proporción anormal de células T CD4 naive,0,80.9,85.7,93.1
HP:0410379,"Abnormal proportion of CD4-positive, alpha-beta memory T cells",proporción anormal de células T de memoria alfa-beta CD4 positivas,Proporción anormal de células T con memoria alfa-beta positiva para CD4,0,50.2,60.0,98.6
HP:0410380,"Abnormal proportion of CD8-positive, alpha-beta memory T cells",proporción anormal de células T de memoria alfa-beta CD8 positivas,Proporción anormal de células T con memoria alfa-beta positiva para CD8,0,50.2,60.0,98.3
HP:0033221,Increased CD4:CD8 ratio,Aumento de la proporción de CD4:CD8,Aumento de la relación CD4:CD8,0,34.6,71.4,96.2
HP:0033222,Decreased CD4:CD8 ratio,Disminución de la proporción de CD4:CD8,Disminución de la relación CD4:CD8,0,34.6,71.4,95.9
HP:0031397,Decreased proportion of naive T cells,Disminución de la proporción de células T virgen,Proporción reducida de células T naive,0,22.1,37.5,87.6
HP:0031398,Increased proportion of naive T cells,Aumento de la proporción de células T virgen,Proporción incrementada de células T naive,0,22.1,37.5,86.6
HP:0410374,Abnormal proportion of naive CD8 T cells,proporción anormal de células T CD8 virgen,Proporción anormal de células T CD8 naive,0,80.9,85.7,93.3
HP:0002851,"Elevated proportion of CD4-negative, CD8-negative, alpha-beta regulatory T cells","Proporción elevada de células T reguladoras CD4 negativos, CD8 negativas y alfa-beta",Aumento del número de células T CD4-/CD8- que expresan receptores de células T alfa / beta,0,9.0,-33.3,89.4
HP:0031401,"Reduced proportion of CD4-negative, CD8-negative, alpha-beta regulatory T cells","Disminución de la proporción de células T reguladoras CD4-negativas, CD8-negativas y alfa-beta","Proporción reducida de linfocitos T reguladores alfa-beta CD8 negativos, CD8-negativos",0,14.0,25.0,94.2
HP:0032183,Decreased proportion of memory T cells,Disminución de la proporción de células T de memoria,Disminución de la proporción de células T de memoria,1,100.0,100.0,100.0
HP:0032184,Increased proportion of memory T cells,proporción aumentada de células T de memoria,Mayor proporción de células T de memoria,0,64.3,71.4,98.5
HP:0500264,Increased helper T cell proportion,proporción aumentada de linfocitos T helper,Aumento de la proporción de células T colaboradoras,0,7.7,0.0,82.6
HP:0500270,Increased proportion of gamma-delta T cells,Aumento de la proporción de células T gamma-delta,Aumento de la proporción de células T gamma-delta,1,100.0,100.0,100.0
HP:0500271,Decreased proportion of gamma-delta T cells,Disminución de la proporción de células T gamma-delta,Disminución de la proporción de células T gamma-delta,1,100.0,100.0,100.0
HP:0500273,Increased proportion of immature gamma-delta T cells,Aumento de la proporción de células T gamma-delta inmaduras,Aumento de la proporción de células T gamma-delta inmaduras,1,100.0,100.0,100.0
HP:0500274,Decreased proportion of immature gamma-delta T cells,Disminución de la proporción de células T gamma-delta inmaduras,Disminución de la proporción de células T gamma-delta inmaduras,1,100.0,100.0,100.0
HP:0030336,"Absence of CD4-positive, CD25-positive regulatory T cells",Ausencia de células T reguladoras CD4+ y CD25+,Ausencia de linfocitos T reguladores CD4 positivos y CD25 positivos,0,13.1,60.0,91.5
HP:0030337,"Elevated CD4-positive, CD25-positive regulatory T cell count","Recuento regulador de linfocitos T CD4+, CD25+",Recuento elevado de células T reguladoras CD4 positivas y CD25 positivas,0,5.7,33.3,86.8
HP:0030371,Increased proportion of naive B cells,Aumento de la proporción de células B virgen,Mayor proporción de células B naive,0,34.6,50.0,83.2
HP:0030372,Decreased proportion of naive B cells,Disminución de la proporción de células B virgen,Disminución de la proporción de células B naive,0,84.1,87.5,88.0
HP:0030374,Decreased proportion of memory B cells,Disminución de la proporción de células B de memoria,Disminución de la proporción de células B de memoria,1,100.0,100.0,100.0
HP:0030375,Increased proportion of memory B cells,proporción aumentada de células B de memoria,Mayor proporción de células B de memoria,0,64.3,71.4,98.3
HP:0030383,Abnormal proportion of marginal zone B cells,proporción anormal de células de la zona marginal B,Proporción anormal de células B de la zona marginal,0,61.5,88.9,99.5
HP:0030386,Abnormal proportion of class-switched memory B cells,proporción anormal de células B de memoria con cambio de clase,"Proporción anormal de células B de memoria ""class-switch""",0,52.1,63.6,93.4
HP:0032124,Abnormal proportion of unswitched memory B cells,proporción anormal de células B de memoria inalteradas,Proporción anormal de linfocitos B de memoria con cambio de isotipo de inmunoglobulina,0,18.5,12.5,69.1
HP:0030377,Increased proportion of immature B cells,Aumento de la proporción de células B inmaduras,Mayor proporción de células B inmaduras,0,51.7,62.5,97.1
HP:0030378,Decreased proportion of immature B cells,Disminución de la proporción de células B inmaduras,Disminución de la proporción de células B inmaduras,1,100.0,100.0,100.0
HP:0030380,Decreased proportion of transitional B cells,Disminución de la proporción de células B de transición,Disminución de la proporción de células B de transición,1,100.0,100.0,100.0
HP:0030381,Increased proportion of transitional B cells,Aumento de la proporción de células B de transición,Mayor proporción de células B de transición,0,58.7,66.7,98.1
HP:0032128,Increased proportion of plasmablasts,proporción aumentada de plasmoblastos,Mayor proporción de plasmablastos (células plasmáticas inmaduras),0,5.4,-50.0,76.6
HP:0032129,Decreased proportion of plasmablasts,Disminución de la proporción de plasmablastos,Disminución de la proporción de plasmablastos (células plasmáticas inmaduras),0,43.5,50.0,85.5
HP:0040238,Impaired neutrophil chemotaxis,quimiotaxis neutrofílica deteriorada,Deficiencia de quimiotaxis de neutrófilos,0,14.1,-33.3,82.5
HP:0003203,Impaired oxidative burst,estallido oxidativo deteriorado,Test de reducción de nitroazul de tetrazolio (NBT) negativo,0,0.0,-200.0,42.9
HP:0005512,Impaired neutrophil killing of staphylococci,muerte deteriorada de estafilococos con neutrófilos,Alteración de la capacidad de los neutrófilos para eliminar los estafilococos,0,4.6,-50.0,83.7
HP:0040235,Leukocyte inclusion bodies,cuerpos de inclusión leucocitaria,Cuerpos de inclusión de leucocitos,0,46.3,50.0,91.3
HP:0041042,Absent neutrophil lactoferrin,Ausencia de lactoferrina neutrofílica,Ausencia de lactoferrina de neutrófilos,0,46.3,50.0,95.6
HP:0410254,Cyclic neutropenia in myeloid maturation arrest in bone marrow,Neutropenia cíclica en parada de la maduración mieloide en médula ósea,Neutropenia cíclica por detención de la maduración mieloide en médula ósea,0,63.2,81.8,99.0
HP:0410256,Infection associated neutropenia,Neutropenia asociada a infección,Infección asociada a la neutropenia,0,29.6,25.0,99.0
HP:0500257,Increased urine isobutyrylglycine concentration,Aumento de la concentración urinaria de isobutiriloglicina,Aumento de la concentración de isobutirilglicina en la orina.,0,28.3,28.6,92.7
HP:0012321,D-2-hydroxyglutaric aciduria,Aciduria D-2-hidroxiglutárica,Aciduria d-2-hidroxiglutárica,0,100.0,100.0,100.0
HP:0040144,L-2-hydroxyglutaric aciduria,Aciduria L-2-hidroxiglutárica,Aciduria L-2-hidroxiglutárica,1,100.0,100.0,100.0
HP:0033457,Elevated urine 3-methyl-2-oxovaleric acid level,Nivel elevado de ácido 3-metil-2-oxovalérico en orina,Nivel elevado de ácido 3-metil-2-oxovalérico en orina,1,100.0,100.0,100.0
HP:0033458,Elevated urine 4-methyl-2-oxopentanoic acid level,elevación del nivel de ácido 4-metil-2-oxopentanoico en orina,Nivel elevado de ácido 4-metil-2-oxopentanoico en orina,0,77.4,75.0,98.1
HP:0012726,Episodic hypokalemia,Hipopotasemia episódica,Hipocalemia episódica,0,50.0,50.0,87.4
HP:0025196,Increased total iron binding capacity,aumento de la capacidad de fijación de hierro total,Aumento de la capacidad de fijación total de hierro,0,68.0,88.9,99.8
HP:0033211,Decreased total iron binding capacity,Disminución de la capacidad de fijación total del hierro,Disminución de la capacidad total de unión de hierro,0,34.3,66.7,94.7
HP:0003452,Increased circulating iron concentration,aumento de la concentración circulante de hierro,Aumento de hierro sérico,0,17.3,28.6,93.4
HP:0040303,Decreased circulating iron concentration,Disminución de la concentración circulante de hierro,Disminución del hierro sérico,0,7.8,14.3,92.5
HP:0012463,Elevated transferrin saturation,saturación elevada de transferrina,Saturación de transferrina elevada,0,38.0,75.0,99.5
HP:0012464,Decreased transferrin saturation,Disminución de la saturación de transferrina,Disminución de la saturación de la transferrina,0,67.3,83.3,99.5
HP:0003141,Increased LDL cholesterol concentration,aumento de la concentración de colesterol LDL,Hiperbetalipoproteinemia,0,0.0,0.0,53.7
HP:0003362,Increased VLDL cholesterol concentration,aumento de la concentración de colesterol VLDL,Aumento de circulación de colesterol de lipoproteínas de muy baja densidad,0,10.5,-14.3,81.5
HP:0012184,Increased HDL cholesterol concentration,aumento de la concentración de colesterol HDL,Hiperalfalipoproteinemia,0,0.0,0.0,50.4
HP:0012238,Increased circulating chylomicron concentration,aumento de la concentración de quilomicrones circulantes,Hiperquilomicronemia,0,0.0,0.0,56.5
HP:0003233,Decreased HDL cholesterol concentration,Disminución de la concentración de colesterol HDL,Hipoalfalipoproteinemia,0,0.0,0.0,46.5
HP:0003563,Decreased LDL cholesterol concentration,Disminución de la concentración de colesterol LDL,Hipobetalipoproteinemia,0,0.0,0.0,49.8
HP:0031242,Decreased circulating chylomicron concentration,Disminución de la concentración de quilomicrones circulantes,Disminución de la concentración circulante de quilomicrones,0,48.9,71.4,99.4
HP:0031243,Decreased VLDL cholesterol concentration,Disminución de la concentración de colesterol VLDL,Disminución de la concentración de colesterol VLDL,1,100.0,100.0,100.0
HP:0032418,Abnormal HDL subfraction concentration,concentración anormal de subfracción de HDL,Concentración anormal de subfracción de HDL,0,100.0,100.0,100.0
HP:0020148,Increased circulating mead acid level,aumento del nivel de ácido meadomial circulante,Aumento del nivel de ácidos grasos omega-9 circulantes,0,26.8,42.9,63.5
HP:0025626,Increased circulating oleate level,aumento del nivel de oleato circulante,Aumento del nivel de oleato circulante,0,100.0,100.0,100.0
HP:0025627,Increased circulating octadecanoate level,aumento del nivel de octadecanoato circulante,Aumento del nivel de octadecanoato circulante,0,100.0,100.0,100.0
HP:0025628,Increased circulating myristoleate level,aumento del nivel de miristoleato circulante,Aumento del nivel de miristoleato circulante,0,100.0,100.0,100.0
HP:0032462,Increased circulating palmitate level,aumento del nivel de palmitato circulante,Aumento del nivel de palmitato circulante,0,100.0,100.0,100.0
HP:0010571,Elevated circulating phytanic acid concentration,Concentración elevada de ácido fitánico circulante,Niveles elevados de ácido fitánico,0,30.2,50.0,94.7
HP:0034449,Increased phytanic acid:pristanic acid ratio,Aumento de la proporción de ácido fitánico:ácido prestánico,Aumento de la proporción de ácido fitánico: ácido pristánico,0,88.0,88.9,96.8
HP:0034450,Decreased phytanic acid:pristanic acid ratio,Disminución de la proporción de ácido fitánico:ácido prestánico,Disminución de la proporción de ácido fitánico:ácido pristánico,0,88.0,88.9,97.2
HP:0033445,Reduced circulating acylcarnitine concentration,Disminución de la concentración de acilcarnitina circulante,Disminución de la concentración de acilcarnitina circulante,1,100.0,100.0,100.0
HP:0033502,Abnormal esterified to free carnitine ratio,cociente carnitina libre esterificado a normal,Proporción anormal de carnitina esterificada a carnitina libre,0,12.9,0.0,86.4
HP:0045045,Elevated circulating acylcarnitine concentration,Concentración elevada de acilcarnitina circulante,Niveles elevados de acilcarnitina en plasma,0,17.5,20.0,87.9
HP:0011023,Abnormal circulating prostaglandin circulation,circulación anormal de prostaglandina circulante,Anomalía del metabolismo de las prostaglandinas,0,8.7,0.0,80.6
HP:0030389,Abnormal circulating thromboxane concentration,concentración anormal de tromboxano circulante,Anomalía del metabolismo del tromboxano,0,10.7,0.0,82.8
HP:0030390,Reduced circulating leukotriene C4 concentration,Concentración reducida de leucotrieno circulante C4,Anomalía del metabolismo de los leucotrienos,0,8.1,0.0,74.3
HP:0004365,Abnormal circulating tryptophan concentration,concentración anormal de triptófano circulante,Anomalía del metabolismo del triptófano,0,10.7,0.0,74.9
HP:0010893,Abnormal circulating phenylalanine concentration,concentración anormal de fenilalanina circulante,Anomalía del metabolismo de la fenilalanina,0,10.4,0.0,81.0
HP:0010917,Abnormal circulating tyrosine concentration,concentración anormal de tirosina circulante,Anomalía del metabolismo de la tirosina,0,10.4,0.0,84.1
HP:0010901,Abnormal circulating methionine concentration,concentración anormal de metionina circulante,Anomalía del metabolismo de la metionina,0,10.4,0.0,67.7
HP:0010918,Abnormal circulating cysteine concentration,concentración anormal de cisteína circulante,Anomalía del metabolismo de la cisteína,0,10.4,0.0,83.5
HP:0010919,Abnormal circulating homocysteine concentration,concentración anormal de homocisteína circulante,Anomalía del metabolismo de la homocisteína,0,10.4,0.0,81.7
HP:0004357,Abnormal circulating leucine concentration,concentración anormal de leucina circulante,Anomalía del metabolismo de la leucina,0,10.4,0.0,81.0
HP:0008344,Elevated circulating branched chain amino acid concentration,Concentración elevada de aminoácidos de cadena ramificada circulante,Aminoácidos plasmáticos de cadena ramificada elevados,0,22.1,37.5,89.4
HP:0010912,Abnormal circulating isoleucine concentration,concentración anormal de isoleucina circulante,Anomalía del metabolismo de la isoleucina,0,10.4,0.0,81.4
HP:0010914,Abnormal circulating valine concentration,concentración anormal de valina circulante,Anomalía del metabolismo de la valina,0,10.4,0.0,76.1
HP:0010895,Abnormal circulating glycine concentration,concentración anormal de glicina circulante,Anomalía del metabolismo de la glicina,0,10.4,0.0,85.5
HP:0010898,Abnormal circulating sarcosine concentration,concentración anormal de sarcosina circulante,Anomalía del metabolismo de la sarcosina,0,10.4,0.0,87.2
HP:0012278,Abnormal circulating serine concentration,concentración anormal de serina circulante,Anomalía del metabolismo de la serina,0,10.4,0.0,81.7
HP:0010900,Abnormal circulating threonine concentration,concentración anormal de treonina circulante,Anomalía del metabolismo de treonina,0,21.4,20.0,76.5
